timepoint_id,timestamp,timeseries
4507011200,"2045-01-12 00:00",45070112
4507011201,"2045-01-12 01:00",45070112
4507011202,"2045-01-12 02:00",45070112
4507011203,"2045-01-12 03:00",45070112
4507011204,"2045-01-12 04:00",45070112
4507011205,"2045-01-12 05:00",45070112
4507011206,"2045-01-12 06:00",45070112
4507011207,"2045-01-12 07:00",45070112
4507011208,"2045-01-12 08:00",45070112
4507011209,"2045-01-12 09:00",45070112
4507011210,"2045-01-12 10:00",45070112
4507011211,"2045-01-12 11:00",45070112
4507011212,"2045-01-12 12:00",45070112
4507011213,"2045-01-12 13:00",45070112
4507011214,"2045-01-12 14:00",45070112
4507011215,"2045-01-12 15:00",45070112
4507011216,"2045-01-12 16:00",45070112
4507011217,"2045-01-12 17:00",45070112
4507011218,"2045-01-12 18:00",45070112
4507011219,"2045-01-12 19:00",45070112
4507011220,"2045-01-12 20:00",45070112
4507011221,"2045-01-12 21:00",45070112
4507011222,"2045-01-12 22:00",45070112
4507011223,"2045-01-12 23:00",45070112
4507011900,"2045-01-19 00:00",45070119
4507011901,"2045-01-19 01:00",45070119
4507011902,"2045-01-19 02:00",45070119
4507011903,"2045-01-19 03:00",45070119
4507011904,"2045-01-19 04:00",45070119
4507011905,"2045-01-19 05:00",45070119
4507011906,"2045-01-19 06:00",45070119
4507011907,"2045-01-19 07:00",45070119
4507011908,"2045-01-19 08:00",45070119
4507011909,"2045-01-19 09:00",45070119
4507011910,"2045-01-19 10:00",45070119
4507011911,"2045-01-19 11:00",45070119
4507011912,"2045-01-19 12:00",45070119
4507011913,"2045-01-19 13:00",45070119
4507011914,"2045-01-19 14:00",45070119
4507011915,"2045-01-19 15:00",45070119
4507011916,"2045-01-19 16:00",45070119
4507011917,"2045-01-19 17:00",45070119
4507011918,"2045-01-19 18:00",45070119
4507011919,"2045-01-19 19:00",45070119
4507011920,"2045-01-19 20:00",45070119
4507011921,"2045-01-19 21:00",45070119
4507011922,"2045-01-19 22:00",45070119
4507011923,"2045-01-19 23:00",45070119
4507021200,"2045-02-12 00:00",45070212
4507021201,"2045-02-12 01:00",45070212
4507021202,"2045-02-12 02:00",45070212
4507021203,"2045-02-12 03:00",45070212
4507021204,"2045-02-12 04:00",45070212
4507021205,"2045-02-12 05:00",45070212
4507021206,"2045-02-12 06:00",45070212
4507021207,"2045-02-12 07:00",45070212
4507021208,"2045-02-12 08:00",45070212
4507021209,"2045-02-12 09:00",45070212
4507021210,"2045-02-12 10:00",45070212
4507021211,"2045-02-12 11:00",45070212
4507021212,"2045-02-12 12:00",45070212
4507021213,"2045-02-12 13:00",45070212
4507021214,"2045-02-12 14:00",45070212
4507021215,"2045-02-12 15:00",45070212
4507021216,"2045-02-12 16:00",45070212
4507021217,"2045-02-12 17:00",45070212
4507021218,"2045-02-12 18:00",45070212
4507021219,"2045-02-12 19:00",45070212
4507021220,"2045-02-12 20:00",45070212
4507021221,"2045-02-12 21:00",45070212
4507021222,"2045-02-12 22:00",45070212
4507021223,"2045-02-12 23:00",45070212
4508022000,"2045-02-20 00:00",45080220
4508022001,"2045-02-20 01:00",45080220
4508022002,"2045-02-20 02:00",45080220
4508022003,"2045-02-20 03:00",45080220
4508022004,"2045-02-20 04:00",45080220
4508022005,"2045-02-20 05:00",45080220
4508022006,"2045-02-20 06:00",45080220
4508022007,"2045-02-20 07:00",45080220
4508022008,"2045-02-20 08:00",45080220
4508022009,"2045-02-20 09:00",45080220
4508022010,"2045-02-20 10:00",45080220
4508022011,"2045-02-20 11:00",45080220
4508022012,"2045-02-20 12:00",45080220
4508022013,"2045-02-20 13:00",45080220
4508022014,"2045-02-20 14:00",45080220
4508022015,"2045-02-20 15:00",45080220
4508022016,"2045-02-20 16:00",45080220
4508022017,"2045-02-20 17:00",45080220
4508022018,"2045-02-20 18:00",45080220
4508022019,"2045-02-20 19:00",45080220
4508022020,"2045-02-20 20:00",45080220
4508022021,"2045-02-20 21:00",45080220
4508022022,"2045-02-20 22:00",45080220
4508022023,"2045-02-20 23:00",45080220
4508041000,"2045-04-10 00:00",45080410
4508041001,"2045-04-10 01:00",45080410
4508041002,"2045-04-10 02:00",45080410
4508041003,"2045-04-10 03:00",45080410
4508041004,"2045-04-10 04:00",45080410
4508041005,"2045-04-10 05:00",45080410
4508041006,"2045-04-10 06:00",45080410
4508041007,"2045-04-10 07:00",45080410
4508041008,"2045-04-10 08:00",45080410
4508041009,"2045-04-10 09:00",45080410
4508041010,"2045-04-10 10:00",45080410
4508041011,"2045-04-10 11:00",45080410
4508041012,"2045-04-10 12:00",45080410
4508041013,"2045-04-10 13:00",45080410
4508041014,"2045-04-10 14:00",45080410
4508041015,"2045-04-10 15:00",45080410
4508041016,"2045-04-10 16:00",45080410
4508041017,"2045-04-10 17:00",45080410
4508041018,"2045-04-10 18:00",45080410
4508041019,"2045-04-10 19:00",45080410
4508041020,"2045-04-10 20:00",45080410
4508041021,"2045-04-10 21:00",45080410
4508041022,"2045-04-10 22:00",45080410
4508041023,"2045-04-10 23:00",45080410
4507050200,"2045-05-02 00:00",45070502
4507050201,"2045-05-02 01:00",45070502
4507050202,"2045-05-02 02:00",45070502
4507050203,"2045-05-02 03:00",45070502
4507050204,"2045-05-02 04:00",45070502
4507050205,"2045-05-02 05:00",45070502
4507050206,"2045-05-02 06:00",45070502
4507050207,"2045-05-02 07:00",45070502
4507050208,"2045-05-02 08:00",45070502
4507050209,"2045-05-02 09:00",45070502
4507050210,"2045-05-02 10:00",45070502
4507050211,"2045-05-02 11:00",45070502
4507050212,"2045-05-02 12:00",45070502
4507050213,"2045-05-02 13:00",45070502
4507050214,"2045-05-02 14:00",45070502
4507050215,"2045-05-02 15:00",45070502
4507050216,"2045-05-02 16:00",45070502
4507050217,"2045-05-02 17:00",45070502
4507050218,"2045-05-02 18:00",45070502
4507050219,"2045-05-02 19:00",45070502
4507050220,"2045-05-02 20:00",45070502
4507050221,"2045-05-02 21:00",45070502
4507050222,"2045-05-02 22:00",45070502
4507050223,"2045-05-02 23:00",45070502
4508061700,"2045-06-17 00:00",45080617
4508061701,"2045-06-17 01:00",45080617
4508061702,"2045-06-17 02:00",45080617
4508061703,"2045-06-17 03:00",45080617
4508061704,"2045-06-17 04:00",45080617
4508061705,"2045-06-17 05:00",45080617
4508061706,"2045-06-17 06:00",45080617
4508061707,"2045-06-17 07:00",45080617
4508061708,"2045-06-17 08:00",45080617
4508061709,"2045-06-17 09:00",45080617
4508061710,"2045-06-17 10:00",45080617
4508061711,"2045-06-17 11:00",45080617
4508061712,"2045-06-17 12:00",45080617
4508061713,"2045-06-17 13:00",45080617
4508061714,"2045-06-17 14:00",45080617
4508061715,"2045-06-17 15:00",45080617
4508061716,"2045-06-17 16:00",45080617
4508061717,"2045-06-17 17:00",45080617
4508061718,"2045-06-17 18:00",45080617
4508061719,"2045-06-17 19:00",45080617
4508061720,"2045-06-17 20:00",45080617
4508061721,"2045-06-17 21:00",45080617
4508061722,"2045-06-17 22:00",45080617
4508061723,"2045-06-17 23:00",45080617
4508081800,"2045-08-18 00:00",45080818
4508081801,"2045-08-18 01:00",45080818
4508081802,"2045-08-18 02:00",45080818
4508081803,"2045-08-18 03:00",45080818
4508081804,"2045-08-18 04:00",45080818
4508081805,"2045-08-18 05:00",45080818
4508081806,"2045-08-18 06:00",45080818
4508081807,"2045-08-18 07:00",45080818
4508081808,"2045-08-18 08:00",45080818
4508081809,"2045-08-18 09:00",45080818
4508081810,"2045-08-18 10:00",45080818
4508081811,"2045-08-18 11:00",45080818
4508081812,"2045-08-18 12:00",45080818
4508081813,"2045-08-18 13:00",45080818
4508081814,"2045-08-18 14:00",45080818
4508081815,"2045-08-18 15:00",45080818
4508081816,"2045-08-18 16:00",45080818
4508081817,"2045-08-18 17:00",45080818
4508081818,"2045-08-18 18:00",45080818
4508081819,"2045-08-18 19:00",45080818
4508081820,"2045-08-18 20:00",45080818
4508081821,"2045-08-18 21:00",45080818
4508081822,"2045-08-18 22:00",45080818
4508081823,"2045-08-18 23:00",45080818
4508091000,"2045-09-10 00:00",45080910
4508091001,"2045-09-10 01:00",45080910
4508091002,"2045-09-10 02:00",45080910
4508091003,"2045-09-10 03:00",45080910
4508091004,"2045-09-10 04:00",45080910
4508091005,"2045-09-10 05:00",45080910
4508091006,"2045-09-10 06:00",45080910
4508091007,"2045-09-10 07:00",45080910
4508091008,"2045-09-10 08:00",45080910
4508091009,"2045-09-10 09:00",45080910
4508091010,"2045-09-10 10:00",45080910
4508091011,"2045-09-10 11:00",45080910
4508091012,"2045-09-10 12:00",45080910
4508091013,"2045-09-10 13:00",45080910
4508091014,"2045-09-10 14:00",45080910
4508091015,"2045-09-10 15:00",45080910
4508091016,"2045-09-10 16:00",45080910
4508091017,"2045-09-10 17:00",45080910
4508091018,"2045-09-10 18:00",45080910
4508091019,"2045-09-10 19:00",45080910
4508091020,"2045-09-10 20:00",45080910
4508091021,"2045-09-10 21:00",45080910
4508091022,"2045-09-10 22:00",45080910
4508091023,"2045-09-10 23:00",45080910
4507092200,"2045-09-22 00:00",45070922
4507092201,"2045-09-22 01:00",45070922
4507092202,"2045-09-22 02:00",45070922
4507092203,"2045-09-22 03:00",45070922
4507092204,"2045-09-22 04:00",45070922
4507092205,"2045-09-22 05:00",45070922
4507092206,"2045-09-22 06:00",45070922
4507092207,"2045-09-22 07:00",45070922
4507092208,"2045-09-22 08:00",45070922
4507092209,"2045-09-22 09:00",45070922
4507092210,"2045-09-22 10:00",45070922
4507092211,"2045-09-22 11:00",45070922
4507092212,"2045-09-22 12:00",45070922
4507092213,"2045-09-22 13:00",45070922
4507092214,"2045-09-22 14:00",45070922
4507092215,"2045-09-22 15:00",45070922
4507092216,"2045-09-22 16:00",45070922
4507092217,"2045-09-22 17:00",45070922
4507092218,"2045-09-22 18:00",45070922
4507092219,"2045-09-22 19:00",45070922
4507092220,"2045-09-22 20:00",45070922
4507092221,"2045-09-22 21:00",45070922
4507092222,"2045-09-22 22:00",45070922
4507092223,"2045-09-22 23:00",45070922
4507102700,"2045-10-27 00:00",45071027
4507102701,"2045-10-27 01:00",45071027
4507102702,"2045-10-27 02:00",45071027
4507102703,"2045-10-27 03:00",45071027
4507102704,"2045-10-27 04:00",45071027
4507102705,"2045-10-27 05:00",45071027
4507102706,"2045-10-27 06:00",45071027
4507102707,"2045-10-27 07:00",45071027
4507102708,"2045-10-27 08:00",45071027
4507102709,"2045-10-27 09:00",45071027
4507102710,"2045-10-27 10:00",45071027
4507102711,"2045-10-27 11:00",45071027
4507102712,"2045-10-27 12:00",45071027
4507102713,"2045-10-27 13:00",45071027
4507102714,"2045-10-27 14:00",45071027
4507102715,"2045-10-27 15:00",45071027
4507102716,"2045-10-27 16:00",45071027
4507102717,"2045-10-27 17:00",45071027
4507102718,"2045-10-27 18:00",45071027
4507102719,"2045-10-27 19:00",45071027
4507102720,"2045-10-27 20:00",45071027
4507102721,"2045-10-27 21:00",45071027
4507102722,"2045-10-27 22:00",45071027
4507102723,"2045-10-27 23:00",45071027
4508112200,"2045-11-22 00:00",45081122
4508112201,"2045-11-22 01:00",45081122
4508112202,"2045-11-22 02:00",45081122
4508112203,"2045-11-22 03:00",45081122
4508112204,"2045-11-22 04:00",45081122
4508112205,"2045-11-22 05:00",45081122
4508112206,"2045-11-22 06:00",45081122
4508112207,"2045-11-22 07:00",45081122
4508112208,"2045-11-22 08:00",45081122
4508112209,"2045-11-22 09:00",45081122
4508112210,"2045-11-22 10:00",45081122
4508112211,"2045-11-22 11:00",45081122
4508112212,"2045-11-22 12:00",45081122
4508112213,"2045-11-22 13:00",45081122
4508112214,"2045-11-22 14:00",45081122
4508112215,"2045-11-22 15:00",45081122
4508112216,"2045-11-22 16:00",45081122
4508112217,"2045-11-22 17:00",45081122
4508112218,"2045-11-22 18:00",45081122
4508112219,"2045-11-22 19:00",45081122
4508112220,"2045-11-22 20:00",45081122
4508112221,"2045-11-22 21:00",45081122
4508112222,"2045-11-22 22:00",45081122
4508112223,"2045-11-22 23:00",45081122
4507121500,"2045-12-15 00:00",45071215
4507121501,"2045-12-15 01:00",45071215
4507121502,"2045-12-15 02:00",45071215
4507121503,"2045-12-15 03:00",45071215
4507121504,"2045-12-15 04:00",45071215
4507121505,"2045-12-15 05:00",45071215
4507121506,"2045-12-15 06:00",45071215
4507121507,"2045-12-15 07:00",45071215
4507121508,"2045-12-15 08:00",45071215
4507121509,"2045-12-15 09:00",45071215
4507121510,"2045-12-15 10:00",45071215
4507121511,"2045-12-15 11:00",45071215
4507121512,"2045-12-15 12:00",45071215
4507121513,"2045-12-15 13:00",45071215
4507121514,"2045-12-15 14:00",45071215
4507121515,"2045-12-15 15:00",45071215
4507121516,"2045-12-15 16:00",45071215
4507121517,"2045-12-15 17:00",45071215
4507121518,"2045-12-15 18:00",45071215
4507121519,"2045-12-15 19:00",45071215
4507121520,"2045-12-15 20:00",45071215
4507121521,"2045-12-15 21:00",45071215
4507121522,"2045-12-15 22:00",45071215
4507121523,"2045-12-15 23:00",45071215
