GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01,4507050221,0.0
Oahu_CentralTrackingPV_PV_01,4507050222,0.0
Oahu_CentralTrackingPV_PV_01,4507050223,0.0
Oahu_CentralTrackingPV_PV_01,4507092200,0.0
Oahu_CentralTrackingPV_PV_01,4507092201,0.0
Oahu_CentralTrackingPV_PV_01,4507092202,0.0
Oahu_CentralTrackingPV_PV_01,4507092203,0.0
Oahu_CentralTrackingPV_PV_01,4507092204,0.0
Oahu_CentralTrackingPV_PV_01,4507092205,0.0
Oahu_CentralTrackingPV_PV_01,4507092206,0.00524671
Oahu_CentralTrackingPV_PV_01,4507092207,0.207143
Oahu_CentralTrackingPV_PV_01,4507092208,0.804138
Oahu_CentralTrackingPV_PV_01,4507092209,0.879533
Oahu_CentralTrackingPV_PV_01,4507092210,0.892856
Oahu_CentralTrackingPV_PV_01,4507092211,0.735112
Oahu_CentralTrackingPV_PV_01,4507092212,0.784793
Oahu_CentralTrackingPV_PV_01,4507092213,0.756059
Oahu_CentralTrackingPV_PV_01,4507092214,0.812265
Oahu_CentralTrackingPV_PV_01,4507092215,0.35922
Oahu_CentralTrackingPV_PV_01,4507092216,0.783417
Oahu_CentralTrackingPV_PV_01,4507092217,0.324592
Oahu_CentralTrackingPV_PV_01,4507092218,0.0
Oahu_CentralTrackingPV_PV_01,4507092219,0.0
Oahu_CentralTrackingPV_PV_01,4507092220,0.0
Oahu_CentralTrackingPV_PV_01,4507092221,0.0
Oahu_CentralTrackingPV_PV_01,4507092222,0.0
Oahu_CentralTrackingPV_PV_01,4507092223,0.0
Oahu_CentralTrackingPV_PV_01,4507102700,0.0
Oahu_CentralTrackingPV_PV_01,4507102701,0.0
Oahu_CentralTrackingPV_PV_01,4507102702,0.0
Oahu_CentralTrackingPV_PV_01,4507102703,0.0
Oahu_CentralTrackingPV_PV_01,4507102704,0.0
Oahu_CentralTrackingPV_PV_01,4507102705,0.0
Oahu_CentralTrackingPV_PV_01,4507102706,0.0
Oahu_CentralTrackingPV_PV_01,4507102707,0.177179
Oahu_CentralTrackingPV_PV_01,4507102708,0.741515
Oahu_CentralTrackingPV_PV_01,4507102709,0.827798
Oahu_CentralTrackingPV_PV_01,4507102710,0.768988
Oahu_CentralTrackingPV_PV_01,4507102711,0.638595
Oahu_CentralTrackingPV_PV_01,4507102712,0.686954
Oahu_CentralTrackingPV_PV_01,4507102713,0.439995
Oahu_CentralTrackingPV_PV_01,4507102714,0.303767
Oahu_CentralTrackingPV_PV_01,4507102715,0.710591
Oahu_CentralTrackingPV_PV_01,4507102716,0.377416
Oahu_CentralTrackingPV_PV_01,4507102717,0.0870143
Oahu_CentralTrackingPV_PV_01,4507102718,0.0
Oahu_CentralTrackingPV_PV_01,4507102719,0.0
Oahu_CentralTrackingPV_PV_01,4507102720,0.0
Oahu_CentralTrackingPV_PV_01,4507102721,0.0
Oahu_CentralTrackingPV_PV_01,4507102722,0.0
Oahu_CentralTrackingPV_PV_01,4507102723,0.0
Oahu_CentralTrackingPV_PV_01,4507121500,0.0
Oahu_CentralTrackingPV_PV_01,4507121501,0.0
Oahu_CentralTrackingPV_PV_01,4507121502,0.0
Oahu_CentralTrackingPV_PV_01,4507121503,0.0
Oahu_CentralTrackingPV_PV_01,4507121504,0.0
Oahu_CentralTrackingPV_PV_01,4507121505,0.0
Oahu_CentralTrackingPV_PV_01,4507121506,0.0
Oahu_CentralTrackingPV_PV_01,4507121507,0.0460183
Oahu_CentralTrackingPV_PV_01,4507121508,0.339032
Oahu_CentralTrackingPV_PV_01,4507121509,0.400563
Oahu_CentralTrackingPV_PV_01,4507121510,0.745766
Oahu_CentralTrackingPV_PV_01,4507121511,0.572482
Oahu_CentralTrackingPV_PV_01,4507121512,0.627378
Oahu_CentralTrackingPV_PV_01,4507121513,0.410868
Oahu_CentralTrackingPV_PV_01,4507121514,0.745394
Oahu_CentralTrackingPV_PV_01,4507121515,0.53362
Oahu_CentralTrackingPV_PV_01,4507121516,0.471268
