regional_fuel_market,fuel,tier,period,unit_cost,max_avail_at_cost,fixed_cost,max_age
Hawaii_Biodiesel,Biodiesel,base,2045,33.9520658108424,.,0.0,.
Hawaii_Coal,Coal,base,2045,4.17509775014561,.,0.0,.
Hawaii_Diesel,Diesel,base,2045,24.3113811881079,.,0.0,.
Hawaii_LNG,LNG,bulk_05,2045,15.5619107820266,51113806.0,1.71191630295135,5.0000000000000000
Hawaii_LNG,LNG,bulk_10,2045,15.5619107820266,51113806.0,1.27906440668774,10.0000000000000000
Hawaii_LNG,LNG,bulk_15,2045,15.5619107820266,51113806.0,1.13877784831639,15.0000000000000000
Hawaii_LNG,LNG,bulk_20,2045,15.5619107820266,51113806.0,1.07150973446032,20.0000000000000000
Hawaii_LNG,LNG,bulk_25,2045,15.5619107820266,51113806.0,1.03331927855221,25.0000000000000000
Hawaii_LNG,LNG,container_05,2045,14.2190009101936,34757388.08,1.80415438242464,5.0000000000000000
Hawaii_LNG,LNG,container_10,2045,14.2190009101936,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_15,2045,14.2190009101936,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_20,2045,14.2190009101936,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_25,2045,14.2190009101936,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LSFO,LSFO,base,2045,18.8820877282215,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2045,36.3340720289526,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2045,33.4292230425822,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2045,14.5282479964029,.,0.0,.
